Name;Station;Time;Air temperature;Mean wind speed;Wind direction;Cloud cover;Relative air humidity
Svalbard Lufthavn;SN99840;12.03.2021 07:00;-17;5.6;126;1;68
Svalbard Lufthavn;SN99840;12.03.2021 08:00;-18.3;8.6;106;-;68
Svalbard Lufthavn;SN99840;12.03.2021 09:00;-17.1;7.9;108;-;67
Svalbard Lufthavn;SN99840;12.03.2021 10:00;-18.1;5;101;1;61
Svalbard Lufthavn;SN99840;12.03.2021 11:00;-17.4;6.5;108;-;61
Svalbard Lufthavn;SN99840;12.03.2021 12:00;-17.1;5.1;105;-;52
Svalbard Lufthavn;SN99840;12.03.2021 13:00;-18.3;3.3;113;1;65
Svalbard Lufthavn;SN99840;12.03.2021 14:00;-17.5;4.5;105;-;60
Svalbard Lufthavn;SN99840;12.03.2021 15:00;-17.4;2.8;107;-;61
Svalbard Lufthavn;SN99840;12.03.2021 16:00;-18;1.6;145;1;75
Svalbard Lufthavn;SN99840;12.03.2021 17:00;-17.4;3.5;126;-;69
Svalbard Lufthavn;SN99840;12.03.2021 18:00;-16.8;5.4;106;-;62
Svalbard Lufthavn;SN99840;12.03.2021 19:00;-15.1;1.5;101;3;61
Svalbard Lufthavn;SN99840;12.03.2021 20:00;-14.8;3.4;93;-;66
Svalbard Lufthavn;SN99840;12.03.2021 21:00;-14.5;5;109;-;69
Svalbard Lufthavn;SN99840;12.03.2021 22:00;-14.4;3.7;110;1;72
Svalbard Lufthavn;SN99840;12.03.2021 23:00;-14.1;2.4;106;-;74
Svalbard Lufthavn;SN99840;13.03.2021 00:00;-13.5;3;111;-;75
Svalbard Lufthavn;SN99840;13.03.2021 01:00;-12.8;3.1;109;1;71
Svalbard Lufthavn;SN99840;13.03.2021 02:00;-11.9;3.6;105;-;70
Svalbard Lufthavn;SN99840;13.03.2021 03:00;-12.1;2.2;123;-;74
Svalbard Lufthavn;SN99840;13.03.2021 04:00;-11.7;2.3;92;5;74
Svalbard Lufthavn;SN99840;13.03.2021 05:00;-11.8;1.8;130;-;76
Svalbard Lufthavn;SN99840;13.03.2021 06:00;-11.2;1.4;26;-;80
Svalbard Lufthavn;SN99840;13.03.2021 07:00;-12.1;1.6;72;7;78
Svalbard Lufthavn;SN99840;13.03.2021 08:00;-12.1;3.3;108;-;75
Svalbard Lufthavn;SN99840;13.03.2021 09:00;-12.1;4.7;98;-;76
Svalbard Lufthavn;SN99840;13.03.2021 10:00;-11.5;1.9;62;7;75
Svalbard Lufthavn;SN99840;13.03.2021 11:00;-11.2;4.3;111;-;67
Svalbard Lufthavn;SN99840;13.03.2021 12:00;-11.9;7.1;95;-;69
Svalbard Lufthavn;SN99840;13.03.2021 13:00;-12.1;7.5;98;7;65
Svalbard Lufthavn;SN99840;13.03.2021 14:00;-12.2;3.5;108;-;64
Svalbard Lufthavn;SN99840;13.03.2021 15:00;-12.8;3.7;107;-;73
Svalbard Lufthavn;SN99840;13.03.2021 16:00;-12.9;3.8;107;7;72
Svalbard Lufthavn;SN99840;13.03.2021 17:00;-13.1;4.2;129;-;70
Svalbard Lufthavn;SN99840;13.03.2021 18:00;-13.5;4.9;139;-;69
Svalbard Lufthavn;SN99840;13.03.2021 19:00;-13.6;4.9;133;7;73
Svalbard Lufthavn;SN99840;13.03.2021 20:00;-13.9;4.9;127;-;73
Svalbard Lufthavn;SN99840;13.03.2021 21:00;-14.3;4.8;121;-;71
Svalbard Lufthavn;SN99840;13.03.2021 22:00;-14.8;4.8;116;7;69
Svalbard Lufthavn;SN99840;13.03.2021 23:00;-14.9;4.8;110;-;60
Svalbard Lufthavn;SN99840;14.03.2021 00:00;-15.1;4.8;104;-;60
Svalbard Lufthavn;SN99840;14.03.2021 01:00;-15.1;4.7;98;7;60
Svalbard Lufthavn;SN99840;14.03.2021 02:00;-15.4;4.9;123;-;59
Svalbard Lufthavn;SN99840;14.03.2021 03:00;-15.7;5.5;112;-;60
Svalbard Lufthavn;SN99840;14.03.2021 04:00;-16;6.2;120;7;60
Svalbard Lufthavn;SN99840;14.03.2021 05:00;-16.4;4.3;119;-;59
Svalbard Lufthavn;SN99840;14.03.2021 06:00;-16.5;4.9;127;-;60
Svalbard Lufthavn;SN99840;14.03.2021 07:00;-16.6;6.2;117;4;59
Svalbard Lufthavn;SN99840;14.03.2021 08:00;-16.4;6.5;113;-;58
Svalbard Lufthavn;SN99840;14.03.2021 09:00;-16.5;5.9;114;-;58
Svalbard Lufthavn;SN99840;14.03.2021 10:00;-16.5;7.2;109;6;56
Svalbard Lufthavn;SN99840;14.03.2021 11:00;-16.4;7.5;106;-;56
Svalbard Lufthavn;SN99840;14.03.2021 12:00;-16.2;7.7;102;-;56
Svalbard Lufthavn;SN99840;14.03.2021 13:00;-16.3;7.3;106;7;55
Svalbard Lufthavn;SN99840;14.03.2021 14:00;-16.3;6.5;107;-;55
Svalbard Lufthavn;SN99840;14.03.2021 15:00;-16.3;4.5;111;-;57
Svalbard Lufthavn;SN99840;14.03.2021 16:00;-16.3;4.7;102;7;55
Svalbard Lufthavn;SN99840;14.03.2021 17:00;-16.7;5.1;99;-;55
Svalbard Lufthavn;SN99840;14.03.2021 18:00;-17.3;4.8;105;-;57
Svalbard Lufthavn;SN99840;14.03.2021 19:00;-17.2;4.4;98;7;55
Svalbard Lufthavn;SN99840;14.03.2021 20:00;-18.3;5;114;-;62
Svalbard Lufthavn;SN99840;14.03.2021 21:00;-17.4;5.6;105;-;61
Svalbard Lufthavn;SN99840;14.03.2021 22:00;-18.6;5.4;102;2;67
Svalbard Lufthavn;SN99840;14.03.2021 23:00;-18.5;4.5;122;-;62
Svalbard Lufthavn;SN99840;15.03.2021 00:00;-18.4;5.4;106;-;68
Svalbard Lufthavn;SN99840;15.03.2021 01:00;-18.4;5.7;108;2;68
Svalbard Lufthavn;SN99840;15.03.2021 02:00;-18.2;5.6;106;-;66
Svalbard Lufthavn;SN99840;15.03.2021 03:00;-18.4;4.5;108;-;63
Svalbard Lufthavn;SN99840;15.03.2021 04:00;-18.5;5.1;106;1;63
Svalbard Lufthavn;SN99840;15.03.2021 05:00;-19.1;4.2;115;-;64
Svalbard Lufthavn;SN99840;15.03.2021 06:00;-19.4;4.5;102;-;68
Svalbard Lufthavn;SN99840;15.03.2021 07:00;-20;5.4;109;4;67
Svalbard Lufthavn;SN99840;15.03.2021 08:00;-19.2;4.7;111;-;70
Svalbard Lufthavn;SN99840;15.03.2021 09:00;-19;4.1;114;-;68
Svalbard Lufthavn;SN99840;15.03.2021 10:00;-18.9;3.5;118;6;65
Svalbard Lufthavn;SN99840;15.03.2021 11:00;-18.7;2.9;121;-;63
Svalbard Lufthavn;SN99840;15.03.2021 12:00;-18.9;2.3;100;-;69
Svalbard Lufthavn;SN99840;15.03.2021 13:00;-19.2;2.6;111;8;74
Svalbard Lufthavn;SN99840;15.03.2021 14:00;-19.4;3.3;110;-;76
Svalbard Lufthavn;SN99840;15.03.2021 15:00;-19.9;2.6;138;-;76
Svalbard Lufthavn;SN99840;15.03.2021 16:00;-19.8;3.1;121;7;77
Svalbard Lufthavn;SN99840;15.03.2021 17:00;-19.6;5.5;340;-;79
Svalbard Lufthavn;SN99840;15.03.2021 18:00;-19.9;2.8;114;-;78
Svalbard Lufthavn;SN99840;15.03.2021 19:00;-20.2;2.3;328;7;73
Svalbard Lufthavn;SN99840;15.03.2021 20:00;-20.1;1.3;19;-;81
Svalbard Lufthavn;SN99840;15.03.2021 21:00;-19.9;2.4;86;-;77
Svalbard Lufthavn;SN99840;15.03.2021 22:00;-20.3;3.2;18;7;73
Svalbard Lufthavn;SN99840;15.03.2021 23:00;-19.7;4.1;15;-;75
Svalbard Lufthavn;SN99840;16.03.2021 00:00;-20.1;2.6;118;-;68
Svalbard Lufthavn;SN99840;16.03.2021 01:00;-20.2;3.8;116;7;66
Svalbard Lufthavn;SN99840;16.03.2021 02:00;-19.5;3.6;115;-;79
Svalbard Lufthavn;SN99840;16.03.2021 03:00;-20.3;2.2;96;-;79
Svalbard Lufthavn;SN99840;16.03.2021 04:00;-19.9;1.9;118;7;79
Svalbard Lufthavn;SN99840;16.03.2021 05:00;-20.3;3.1;104;-;82
Svalbard Lufthavn;SN99840;16.03.2021 06:00;-20;3.7;104;-;82
Svalbard Lufthavn;SN99840;16.03.2021 07:00;-19.5;4.9;105;3;80
Svalbard Lufthavn;SN99840;16.03.2021 08:00;-18.4;2.4;144;-;78
Svalbard Lufthavn;SN99840;16.03.2021 09:00;-19.8;4.1;106;-;69
Svalbard Lufthavn;SN99840;16.03.2021 10:00;-21.2;2.9;115;2;74
Svalbard Lufthavn;SN99840;16.03.2021 11:00;-20.3;3.6;116;-;72
Svalbard Lufthavn;SN99840;16.03.2021 12:00;-20.3;3.6;110;-;68
Svalbard Lufthavn;SN99840;16.03.2021 13:00;-21.5;5;109;2;65
Svalbard Lufthavn;SN99840;16.03.2021 14:00;-21.2;4.3;112;-;63
Svalbard Lufthavn;SN99840;16.03.2021 15:00;-20.5;4.6;108;-;65
Svalbard Lufthavn;SN99840;16.03.2021 16:00;-22.1;4.6;107;2;66
Svalbard Lufthavn;SN99840;16.03.2021 17:00;-22.6;4.6;108;-;73
Svalbard Lufthavn;SN99840;16.03.2021 18:00;-21.8;5.3;109;-;63
Svalbard Lufthavn;SN99840;16.03.2021 19:00;-22.4;5.4;109;1;73
Svalbard Lufthavn;SN99840;16.03.2021 20:00;-21.6;5.6;109;-;62
Svalbard Lufthavn;SN99840;16.03.2021 21:00;-22.6;5.7;112;-;63
Svalbard Lufthavn;SN99840;16.03.2021 22:00;-21.1;6.1;103;1;58
Svalbard Lufthavn;SN99840;16.03.2021 23:00;-20.1;6.8;108;-;61
Svalbard Lufthavn;SN99840;17.03.2021 00:00;-21.2;7.3;109;-;57
Svalbard Lufthavn;SN99840;17.03.2021 01:00;-21.3;7.1;115;1;60
Svalbard Lufthavn;SN99840;17.03.2021 02:00;-22.3;8.7;107;-;54
Svalbard Lufthavn;SN99840;17.03.2021 03:00;-20.8;7.9;108;-;47
Svalbard Lufthavn;SN99840;17.03.2021 04:00;-20.8;7.5;111;1;49
Svalbard Lufthavn;SN99840;17.03.2021 05:00;-20.2;6.3;102;-;42
Svalbard Lufthavn;SN99840;17.03.2021 06:00;-20.2;7.7;107;-;44
Svalbard Lufthavn;SN99840;17.03.2021 07:00;-19.9;7.3;108;1;54
Svalbard Lufthavn;SN99840;17.03.2021 08:00;-19.4;5.8;106;-;41
Svalbard Lufthavn;SN99840;17.03.2021 09:00;-18.8;6.8;109;-;40
Svalbard Lufthavn;SN99840;17.03.2021 10:00;-19;6;115;1;41
Svalbard Lufthavn;SN99840;17.03.2021 11:00;-19;6.3;111;-;46
Svalbard Lufthavn;SN99840;17.03.2021 12:00;-18.3;6.4;114;-;36
Svalbard Lufthavn;SN99840;17.03.2021 13:00;-18.2;6.3;104;1;40
Svalbard Lufthavn;SN99840;17.03.2021 14:00;-19.4;6.4;108;-;45
Svalbard Lufthavn;SN99840;17.03.2021 15:00;-18.6;6;107;-;48
Svalbard Lufthavn;SN99840;17.03.2021 16:00;-18.8;6;107;0;49
Svalbard Lufthavn;SN99840;17.03.2021 17:00;-18.4;6.5;107;-;53
Svalbard Lufthavn;SN99840;17.03.2021 18:00;-18.9;5;107;-;50
Svalbard Lufthavn;SN99840;17.03.2021 19:00;-18.1;4.7;105;0;49
Svalbard Lufthavn;SN99840;17.03.2021 20:00;-19.3;4.8;111;-;58
Svalbard Lufthavn;SN99840;17.03.2021 21:00;-18.1;1.8;105;-;56
Svalbard Lufthavn;SN99840;17.03.2021 22:00;-19.2;2.8;109;0;55
Svalbard Lufthavn;SN99840;17.03.2021 23:00;-18.6;2.7;103;-;66
Svalbard Lufthavn;SN99840;18.03.2021 00:00;-18.7;4.1;96;-;70
Svalbard Lufthavn;SN99840;18.03.2021 01:00;-18.7;5.2;104;0;55
Svalbard Lufthavn;SN99840;18.03.2021 02:00;-18.5;4.5;97;-;55
Svalbard Lufthavn;SN99840;18.03.2021 03:00;-18.1;4;107;-;60
Svalbard Lufthavn;SN99840;18.03.2021 04:00;-18.3;3.6;124;0;66
Svalbard Lufthavn;SN99840;18.03.2021 05:00;-18;6.3;97;-;54
Svalbard Lufthavn;SN99840;18.03.2021 06:00;-17.4;7.1;111;-;55
Svalbard Lufthavn;SN99840;18.03.2021 07:00;-14.4;7.1;102;2;52
Svalbard Lufthavn;SN99840;18.03.2021 08:00;-12.8;6.8;96;-;57
Svalbard Lufthavn;SN99840;18.03.2021 09:00;-13.1;2.3;168;-;69
Svalbard Lufthavn;SN99840;18.03.2021 10:00;-11.8;3.7;109;7;66
Svalbard Lufthavn;SN99840;18.03.2021 11:00;-7.6;3.9;121;-;58
Svalbard Lufthavn;SN99840;18.03.2021 12:00;-6.8;2.5;81;-;66
Svalbard Lufthavn;SN99840;18.03.2021 13:00;-6.8;6.1;116;7;68
Svalbard Lufthavn;SN99840;18.03.2021 14:00;-2.3;7.1;180;-;67
Svalbard Lufthavn;SN99840;18.03.2021 15:00;-3.4;8.9;162;-;74
Svalbard Lufthavn;SN99840;18.03.2021 16:00;-4.4;9.2;156;7;79
Svalbard Lufthavn;SN99840;18.03.2021 17:00;-1.6;12.7;165;-;71
Svalbard Lufthavn;SN99840;18.03.2021 18:00;-1.5;11.6;166;-;76
Svalbard Lufthavn;SN99840;18.03.2021 19:00;-3.5;9.2;124;8;90
Svalbard Lufthavn;SN99840;18.03.2021 20:00;-2.4;7.3;145;-;88
Svalbard Lufthavn;SN99840;18.03.2021 21:00;-1.4;6.6;159;-;87
Svalbard Lufthavn;SN99840;18.03.2021 22:00;-2;8.9;112;8;93
Svalbard Lufthavn;SN99840;18.03.2021 23:00;-1.4;9.4;124;-;93
Svalbard Lufthavn;SN99840;19.03.2021 00:00;-1.3;9.3;112;-;95
Svalbard Lufthavn;SN99840;19.03.2021 01:00;-1.1;10.6;114;8;96
Svalbard Lufthavn;SN99840;19.03.2021 02:00;-1.2;10.6;115;-;96
Svalbard Lufthavn;SN99840;19.03.2021 03:00;-1;11.9;111;-;96
Svalbard Lufthavn;SN99840;19.03.2021 04:00;-1;13;116;8;97
Svalbard Lufthavn;SN99840;19.03.2021 05:00;-0.6;13.7;122;-;87
Svalbard Lufthavn;SN99840;19.03.2021 06:00;-0.3;9.8;122;-;82
Svalbard Lufthavn;SN99840;19.03.2021 07:00;0.3;7.1;132;7;76
Svalbard Lufthavn;SN99840;19.03.2021 08:00;-0.3;5.5;146;-;80
Svalbard Lufthavn;SN99840;19.03.2021 09:00;-1.1;2.9;103;-;93
Svalbard Lufthavn;SN99840;19.03.2021 10:00;-1.7;2.1;76;8;95
Svalbard Lufthavn;SN99840;19.03.2021 11:00;-1.9;1.1;274;-;94
Svalbard Lufthavn;SN99840;19.03.2021 12:00;-1.6;2.3;226;-;93
Svalbard Lufthavn;SN99840;19.03.2021 13:00;-1.7;1.4;250;6;89
Svalbard Lufthavn;SN99840;19.03.2021 14:00;-2.9;2.8;233;-;89
Svalbard Lufthavn;SN99840;19.03.2021 15:00;-1.9;4.8;222;-;88
Svalbard Lufthavn;SN99840;19.03.2021 16:00;-1.3;4;231;3;80
Svalbard Lufthavn;SN99840;19.03.2021 17:00;-0.6;5.9;218;-;77
Svalbard Lufthavn;SN99840;19.03.2021 18:00;-0.6;5.6;240;-;74
Svalbard Lufthavn;SN99840;19.03.2021 19:00;-0.6;5;255;6;75
Svalbard Lufthavn;SN99840;19.03.2021 20:00;-1;3.9;290;-;82
Svalbard Lufthavn;SN99840;19.03.2021 21:00;-0.9;9.2;316;-;73
Svalbard Lufthavn;SN99840;19.03.2021 22:00;-1.3;8.2;313;7;71
Svalbard Lufthavn;SN99840;19.03.2021 23:00;-3.4;8;287;-;78
Svalbard Lufthavn;SN99840;20.03.2021 00:00;-3.1;8.9;298;-;76
Svalbard Lufthavn;SN99840;20.03.2021 01:00;-3.8;7.6;310;7;72
Svalbard Lufthavn;SN99840;20.03.2021 02:00;-4.2;3.1;280;-;70
Svalbard Lufthavn;SN99840;20.03.2021 03:00;-4.8;5.5;282;-;74
Svalbard Lufthavn;SN99840;20.03.2021 04:00;-4.7;6.2;314;7;72
Svalbard Lufthavn;SN99840;20.03.2021 05:00;-4.9;6.7;297;-;75
Svalbard Lufthavn;SN99840;20.03.2021 06:00;-5.3;5.7;327;-;70
Svalbard Lufthavn;SN99840;20.03.2021 07:00;-5.7;4.6;308;7;70
Svalbard Lufthavn;SN99840;20.03.2021 08:00;-6.1;5.5;307;-;71
Svalbard Lufthavn;SN99840;20.03.2021 09:00;-6.4;6.8;315;-;68
Svalbard Lufthavn;SN99840;20.03.2021 10:00;-6.6;6.4;304;7;69
Svalbard Lufthavn;SN99840;20.03.2021 11:00;-7.2;6.8;318;-;74
Svalbard Lufthavn;SN99840;20.03.2021 12:00;-7;7.9;314;-;74
Svalbard Lufthavn;SN99840;20.03.2021 13:00;-7.5;5.7;311;7;69
Svalbard Lufthavn;SN99840;20.03.2021 14:00;-7.5;5.6;328;-;67
Svalbard Lufthavn;SN99840;20.03.2021 15:00;-8;6.6;314;-;67
Svalbard Lufthavn;SN99840;20.03.2021 16:00;-8;5.9;320;3;67
Svalbard Lufthavn;SN99840;20.03.2021 17:00;-8.4;6.2;299;-;70
Svalbard Lufthavn;SN99840;20.03.2021 18:00;-8.3;5;301;-;71
Svalbard Lufthavn;SN99840;20.03.2021 19:00;-9.2;5.3;293;4;73
Svalbard Lufthavn;SN99840;20.03.2021 20:00;-10.8;5.1;284;-;70
Svalbard Lufthavn;SN99840;20.03.2021 21:00;-9.8;4.8;299;-;69
Svalbard Lufthavn;SN99840;20.03.2021 22:00;-10.5;2.9;320;5;71
Svalbard Lufthavn;SN99840;20.03.2021 23:00;-9.5;2.8;272;-;69
Svalbard Lufthavn;SN99840;21.03.2021 00:00;-9.8;5.2;283;-;68
Svalbard Lufthavn;SN99840;21.03.2021 01:00;-9.7;4.6;283;6;70
Svalbard Lufthavn;SN99840;21.03.2021 02:00;-9.1;7.3;289;-;66
Svalbard Lufthavn;SN99840;21.03.2021 03:00;-9.2;10.5;279;-;71
Svalbard Lufthavn;SN99840;21.03.2021 04:00;-9.4;8.7;276;7;68
Svalbard Lufthavn;SN99840;21.03.2021 05:00;-9.6;8.2;294;-;70
Svalbard Lufthavn;SN99840;21.03.2021 06:00;-10.2;8.2;282;-;72
Svalbard Lufthavn;SN99840;21.03.2021 07:00;-10;8.6;279;7;75
Svalbard Lufthavn;SN99840;21.03.2021 08:00;-9.9;7.9;270;-;74
Svalbard Lufthavn;SN99840;21.03.2021 09:00;-9.7;10;279;-;71
Svalbard Lufthavn;SN99840;21.03.2021 10:00;-9.8;8.9;270;7;78
Svalbard Lufthavn;SN99840;21.03.2021 11:00;-9.4;9.6;278;-;73
Svalbard Lufthavn;SN99840;21.03.2021 12:00;-9.3;9.2;276;-;73
Svalbard Lufthavn;SN99840;21.03.2021 13:00;-9.2;8.3;260;7;80
Svalbard Lufthavn;SN99840;21.03.2021 14:00;-8.7;7.4;284;-;67
Svalbard Lufthavn;SN99840;21.03.2021 15:00;-8.6;8.4;282;-;69
Svalbard Lufthavn;SN99840;21.03.2021 16:00;-8.6;9.7;282;7;70
Svalbard Lufthavn;SN99840;21.03.2021 17:00;-8.5;9.9;290;-;70
Svalbard Lufthavn;SN99840;21.03.2021 18:00;-8.7;7.8;287;-;70
Svalbard Lufthavn;SN99840;21.03.2021 19:00;-8.7;6.7;286;7;70
Svalbard Lufthavn;SN99840;21.03.2021 20:00;-9.1;7;285;-;72
Svalbard Lufthavn;SN99840;21.03.2021 21:00;-9.1;8;279;-;67
Svalbard Lufthavn;SN99840;21.03.2021 22:00;-8.8;7.8;291;6;69
Svalbard Lufthavn;SN99840;21.03.2021 23:00;-8.8;7.7;293;-;68
Svalbard Lufthavn;SN99840;22.03.2021 00:00;-8.8;6.5;290;-;70
Svalbard Lufthavn;SN99840;22.03.2021 01:00;-8.9;8;289;5;70
Svalbard Lufthavn;SN99840;22.03.2021 02:00;-8.9;7.9;283;-;73
Svalbard Lufthavn;SN99840;22.03.2021 03:00;-8.6;7.4;284;-;71
Svalbard Lufthavn;SN99840;22.03.2021 04:00;-9;6.9;268;6;71
Svalbard Lufthavn;SN99840;22.03.2021 05:00;-9.1;7.6;293;-;71
Svalbard Lufthavn;SN99840;22.03.2021 06:00;-10.3;6.4;292;-;72
Svalbard Lufthavn;SN99840;22.03.2021 07:00;-9.8;4.4;282;5;71
Svalbard Lufthavn;SN99840;22.03.2021 08:00;-9;3.8;279;-;69
Svalbard Lufthavn;SN99840;22.03.2021 09:00;-8.4;2;250;-;67
Svalbard Lufthavn;SN99840;22.03.2021 10:00;-8.8;3.5;289;7;69
Svalbard Lufthavn;SN99840;22.03.2021 11:00;-8.8;4.2;360;-;70
Svalbard Lufthavn;SN99840;22.03.2021 12:00;-8.5;3.8;300;-;77
Svalbard Lufthavn;SN99840;22.03.2021 13:00;-8.2;3.2;300;7;78
Svalbard Lufthavn;SN99840;22.03.2021 14:00;-8.5;3.6;170;-;79
Svalbard Lufthavn;SN99840;22.03.2021 15:00;-9;3.6;170;-;77
Svalbard Lufthavn;SN99840;22.03.2021 16:00;-11.2;3.3;170;7;76
Svalbard Lufthavn;SN99840;22.03.2021 17:00;-11;2.5;110;-;73
Svalbard Lufthavn;SN99840;22.03.2021 18:00;-11.6;2.8;120;-;74
Svalbard Lufthavn;SN99840;22.03.2021 19:00;-11.5;2.4;140;3;78
Svalbard Lufthavn;SN99840;22.03.2021 20:00;-11.1;4.2;110;-;71
Svalbard Lufthavn;SN99840;22.03.2021 21:00;-10.8;5.2;110;-;67
Svalbard Lufthavn;SN99840;22.03.2021 22:00;-10.8;6.7;130;2;71
Svalbard Lufthavn;SN99840;22.03.2021 23:00;-10.8;8.8;130;-;78
Svalbard Lufthavn;SN99840;23.03.2021 00:00;-10.9;10.2;130;-;80
Svalbard Lufthavn;SN99840;23.03.2021 01:00;-11.1;12.5;130;6;83
Svalbard Lufthavn;SN99840;23.03.2021 02:00;-10.8;12.9;130;-;83
Svalbard Lufthavn;SN99840;23.03.2021 03:00;-10.6;12.6;130;-;83
Svalbard Lufthavn;SN99840;23.03.2021 04:00;-9.6;14.1;130;6;80
Svalbard Lufthavn;SN99840;23.03.2021 05:00;-9.1;14.8;120;-;78
Svalbard Lufthavn;SN99840;23.03.2021 06:00;-8.5;16.4;120;-;77
Svalbard Lufthavn;SN99840;23.03.2021 07:00;-7.5;17.2;120;6;76
Svalbard Lufthavn;SN99840;23.03.2021 08:00;-7.3;18.1;120;-;76
Svalbard Lufthavn;SN99840;23.03.2021 09:00;-7;18.5;120;-;76
Svalbard Lufthavn;SN99840;23.03.2021 10:00;-6;17.7;110;8;73
Svalbard Lufthavn;SN99840;23.03.2021 11:00;-5.4;9.8;86;-;72
Svalbard Lufthavn;SN99840;23.03.2021 12:00;-4.8;13.3;70;-;70
Svalbard Lufthavn;SN99840;23.03.2021 13:00;-4.3;10.5;51;8;64
Svalbard Lufthavn;SN99840;23.03.2021 14:00;-4.3;7.5;51;-;65
Svalbard Lufthavn;SN99840;23.03.2021 15:00;-4.6;6.6;80;-;72
Svalbard Lufthavn;SN99840;23.03.2021 16:00;-4.5;4.9;73;8;73
Svalbard Lufthavn;SN99840;23.03.2021 17:00;-4.3;4.5;57;-;73
Svalbard Lufthavn;SN99840;23.03.2021 18:00;-4.2;5.3;48;-;71
Svalbard Lufthavn;SN99840;23.03.2021 19:00;-4.1;4.3;68;6;69
Svalbard Lufthavn;SN99840;23.03.2021 20:00;-4.1;6.1;55;-;69
Svalbard Lufthavn;SN99840;23.03.2021 21:00;-4.3;6.5;52;-;71
Svalbard Lufthavn;SN99840;23.03.2021 22:00;-4.5;3.3;92;4;74
Svalbard Lufthavn;SN99840;23.03.2021 23:00;-4.1;5.4;358;-;68
Svalbard Lufthavn;SN99840;24.03.2021 00:00;-4.2;5.2;359;-;66
Svalbard Lufthavn;SN99840;24.03.2021 01:00;-4.7;2.4;120;6;69
Svalbard Lufthavn;SN99840;24.03.2021 02:00;-5;1.8;131;-;68
Svalbard Lufthavn;SN99840;24.03.2021 03:00;-4.5;1.2;186;-;66
Svalbard Lufthavn;SN99840;24.03.2021 04:00;-4.3;1.2;204;6;66
Svalbard Lufthavn;SN99840;24.03.2021 05:00;-4.9;2.9;216;-;67
Svalbard Lufthavn;SN99840;24.03.2021 06:00;-5.3;1.9;125;-;70
Svalbard Lufthavn;SN99840;24.03.2021 07:00;-5.3;4.3;101;6;78
Svalbard Lufthavn;SN99840;24.03.2021 08:00;-5.2;3.1;94;-;77
Svalbard Lufthavn;SN99840;24.03.2021 09:00;-5;4.3;110;-;78
Svalbard Lufthavn;SN99840;24.03.2021 10:00;-4.8;4.3;115;7;84
Svalbard Lufthavn;SN99840;24.03.2021 11:00;-4.6;5.3;111;-;83
Svalbard Lufthavn;SN99840;24.03.2021 12:00;-4;3.9;101;-;81
Svalbard Lufthavn;SN99840;24.03.2021 13:00;-2.6;5.9;101;7;77
Svalbard Lufthavn;SN99840;24.03.2021 14:00;-2.4;4.9;107;-;72
Svalbard Lufthavn;SN99840;24.03.2021 15:00;-3.2;8.6;121;-;78
Svalbard Lufthavn;SN99840;24.03.2021 16:00;-3;8.9;112;7;75
Svalbard Lufthavn;SN99840;24.03.2021 17:00;-3.4;9.4;119;-;75
Svalbard Lufthavn;SN99840;24.03.2021 18:00;-3.3;8.1;127;-;70
Svalbard Lufthavn;SN99840;24.03.2021 19:00;-3.5;6.1;142;4;71
Svalbard Lufthavn;SN99840;24.03.2021 20:00;-3.3;6.5;139;-;70
Svalbard Lufthavn;SN99840;24.03.2021 21:00;-3.3;4.1;143;-;74
Svalbard Lufthavn;SN99840;24.03.2021 22:00;-3.6;5.2;122;7;78
Svalbard Lufthavn;SN99840;24.03.2021 23:00;-3.4;5.7;134;-;78
Svalbard Lufthavn;SN99840;25.03.2021 00:00;-3.3;6.1;120;-;74
Svalbard Lufthavn;SN99840;25.03.2021 01:00;-3.2;5.9;121;4;74
Svalbard Lufthavn;SN99840;25.03.2021 02:00;-3.1;5.9;126;-;73
Svalbard Lufthavn;SN99840;25.03.2021 03:00;-2.9;5.5;127;-;71
Svalbard Lufthavn;SN99840;25.03.2021 04:00;-2.9;5;74;7;71
Svalbard Lufthavn;SN99840;25.03.2021 05:00;-3.8;4.3;122;-;80
Svalbard Lufthavn;SN99840;25.03.2021 06:00;-4.8;3.7;113;-;87
Svalbard Lufthavn;SN99840;25.03.2021 07:00;-4.7;3.9;108;8;91
Svalbard Lufthavn;SN99840;25.03.2021 08:00;-4.4;3.8;85;-;91
Svalbard Lufthavn;SN99840;25.03.2021 09:00;-4.1;4.2;95;-;91
Svalbard Lufthavn;SN99840;25.03.2021 10:00;-4;3.3;97;8;88
Svalbard Lufthavn;SN99840;25.03.2021 11:00;-4;3.4;109;-;89
Svalbard Lufthavn;SN99840;25.03.2021 12:00;-4;2.9;111;-;89
Svalbard Lufthavn;SN99840;25.03.2021 13:00;-4;3.5;106;8;90
Svalbard Lufthavn;SN99840;25.03.2021 14:00;-4.3;3.3;117;-;91
Svalbard Lufthavn;SN99840;25.03.2021 15:00;-4.2;3;115;-;90
Svalbard Lufthavn;SN99840;25.03.2021 16:00;-4.4;2.2;108;8;90
Svalbard Lufthavn;SN99840;25.03.2021 17:00;-4.4;2;118;-;91
Svalbard Lufthavn;SN99840;25.03.2021 18:00;-4.6;8.4;223;-;82
Svalbard Lufthavn;SN99840;25.03.2021 19:00;-5;8.9;227;0;78
Svalbard Lufthavn;SN99840;25.03.2021 20:00;-5.4;7.8;231;-;77
Svalbard Lufthavn;SN99840;25.03.2021 21:00;-5.6;7.6;228;-;75
